index,lon,lat,taxonomy,number,structural,night,ID_1,id,occupancy
91,16.158749976999996,47.042083338,CR/LFINF+CDM/HBET:3-5,3.018602954586906,11986448.150791219,0.0,AUT.1_1,Com_91,Com
92,16.158749976999996,47.042083338,CR/LFINF+CDM/HBET:6-,1.024002964736737,5718201.351304199,0.0,AUT.1_1,Com_92,Com
93,16.158749976999996,47.042083338,CR/LFINF+CDN/HBET:6-,1.024002964736737,5718201.351304199,0.0,AUT.1_1,Com_93,Com
94,16.158749976999996,47.042083338,CR/LWAL+CDM/HBET:3-5,1.0319109956363879,5671419.745777955,0.0,AUT.1_1,Com_94,Com
95,16.158749976999996,47.042083338,CR/LWAL+CDN/H:2,2.0178086654359877,5993775.753189274,0.0,AUT.1_1,Com_95,Com
96,16.158749976999996,47.042083338,MUR+CL/LWAL+CDN/H:1,1.9973869654050898,4799652.336347588,0.0,AUT.1_1,Com_96,Com
97,16.158749976999996,47.042083338,MUR+CL/LWAL+CDN/H:2,2.003328789841204,5319921.353026145,0.0,AUT.1_1,Com_97,Com
98,16.158749976999996,47.042083338,W/LWAL+CDN/H:2,1.0210185933710596,2741136.581568312,0.0,AUT.1_1,Com_98,Com
99,16.158749976999996,47.142083338,CR+PC/LWAL+CDM/HBET:6-,2.048005929473474,11436402.702608397,0.0,AUT.1_1,Com_99,Com
100,16.158749976999996,47.142083338,CR+PC/LWAL+CDN/HBET:3-5,1.0038578946382757,4739170.072588348,0.0,AUT.1_1,Com_100,Com
101,16.158749976999996,47.142083338,CR/LFINF+CDL/H:1/3.0,1.0017373569513164,2972505.1458020178,0.0,AUT.1_1,Com_101,Com
102,16.158749976999996,47.142083338,CR/LFINF+CDL/HBET:6-/3.0,1.024002964736737,5718201.351304199,0.0,AUT.1_1,Com_102,Com
103,16.158749976999996,47.142083338,CR/LFINF+CDM/HBET:3-5,1.006200984862302,3995482.716930406,0.0,AUT.1_1,Com_103,Com
104,16.158749976999996,47.142083338,CR/LFINF+CDM/HBET:6-,1.024002964736737,5718201.351304199,0.0,AUT.1_1,Com_104,Com
105,16.158749976999996,47.142083338,CR/LWAL+CDH/HBET:3-5,0.9866497139224415,5003388.411315957,0.0,AUT.1_1,Com_105,Com
106,16.158749976999996,47.142083338,CR/LWAL+CDL/HBET:3-5/3.0,0.963022141063684,5003766.544587993,0.0,AUT.1_1,Com_106,Com
107,16.158749976999996,47.142083338,CR/LWAL+CDN/HBET:6-,0.963022141063684,5003766.544587993,0.0,AUT.1_1,Com_107,Com
108,16.158749976999996,47.142083338,MUR+CL/LWAL+CDN/H:2,3.0049931847618065,7979882.029539218,0.0,AUT.1_1,Com_108,Com
109,16.158749976999996,47.192083337999996,CR+PC/LWAL+CDL/HBET:3-5/3.0,0.9997128617429293,3932164.142359046,0.0,AUT.1_1,Com_109,Com
110,16.158749976999996,47.192083337999996,CR+PC/LWAL+CDL/HBET:6-/3.0,0.9509712443803546,4152457.386580711,0.0,AUT.1_1,Com_110,Com
111,16.158749976999996,47.192083337999996,CR+PC/LWAL+CDM/HBET:3-5,1.0144938911126813,4240279.028930226,0.0,AUT.1_1,Com_111,Com
112,16.158749976999996,47.192083337999996,CR+PC/LWAL+CDM/HBET:6-,1.024002964736737,5718201.351304199,0.0,AUT.1_1,Com_112,Com
113,16.158749976999996,47.192083337999996,CR+PC/LWAL+CDN/HBET:3-5,1.0038578946382757,4739170.072588348,0.0,AUT.1_1,Com_113,Com
114,16.158749976999996,47.192083337999996,CR/LFINF+CDL/H:1/3.0,1.0017373569513164,2972505.1458020178,0.0,AUT.1_1,Com_114,Com
