id,lon,lat,taxonomy,number,structural,night,occupancy,id_1,name_1
Com_38,16.520205662679903,47.5414487400043,CR/LFINF+CDM/H:1,8.841000000000003,26234339.58180001,0,Com,AUT.1_1,Burgenland
Com_39,16.520205662679903,47.5414487400043,CR/LFINF+CDL/HBET:6-/3.0,29.651999999999997,181962558.0864,0,Com,AUT.1_1,Burgenland
Com_40,16.520205662679903,47.5414487400043,CR/LFINF+CDL/HBET:6-/3.0,6.269,18626227.116,0,Com,AUT.1_1,Burgenland
Com_41,16.520205662679903,47.5414487400043,CR/LFINF+CDL/HBET:3-5/3.0,26.523000000000003,78703018.74540001,0,Com,AUT.1_1,Burgenland
Com_42,16.520205662679903,47.5414487400043,CR/LFINF+CDL/HBET:3-5/3.0,54.362,333598023.15839994,0,Com,AUT.1_1,Burgenland
Com_43,16.520205662679903,47.5414487400043,CR/LFINF+CDL/HBET:3-5/3.0,68.959,204888498.276,0,Com,AUT.1_1,Burgenland
Com_44,16.520205662679903,47.5414487400043,CR/LFINF+CDL/H:2/3.0,8.841000000000003,26234339.58180001,0,Com,AUT.1_1,Burgenland
Com_45,16.520205662679903,47.5414487400043,CR/LFINF+CDL/H:1/3.0,26.523000000000003,78703018.74540001,0,Com,AUT.1_1,Burgenland
Com_46,16.520205662679903,47.5414487400043,CR/LFINF+CDH/HBET:6-,29.651999999999997,181962558.0864,0,Com,AUT.1_1,Burgenland
Com_47,16.520205662679903,47.5414487400043,CR/LFINF+CDH/HBET:6-,6.269,18626227.116,0,Com,AUT.1_1,Burgenland
Com_48,16.520205662679903,47.5414487400043,CR+PC/LWAL+CDN/HBET:6-,4.942,30327093.0144,0,Com,AUT.1_1,Burgenland
Com_49,16.520205662679903,47.5414487400043,CR+PC/LWAL+CDN/HBET:6-,6.269,18626227.116,0,Com,AUT.1_1,Burgenland
Com_50,16.520205662679903,47.5414487400043,CR+PC/LWAL+CDN/HBET:3-5,17.682000000000006,52468679.16360001,0,Com,AUT.1_1,Burgenland
Com_51,16.520205662679903,47.5414487400043,CR+PC/LWAL+CDN/HBET:3-5,29.651999999999997,181962558.0864,0,Com,AUT.1_1,Burgenland
Com_52,16.520205662679903,47.5414487400043,CR+PC/LWAL+CDN/HBET:3-5,6.269,18626227.116,0,Com,AUT.1_1,Burgenland
Com_53,16.520205662679903,47.5414487400043,CR+PC/LWAL+CDM/HBET:6-,29.651999999999997,181962558.0864,0,Com,AUT.1_1,Burgenland
Com_54,16.520205662679903,47.5414487400043,CR+PC/LWAL+CDM/HBET:6-,6.269,18626227.116,0,Com,AUT.1_1,Burgenland
Com_55,16.520205662679903,47.5414487400043,CR+PC/LWAL+CDM/HBET:3-5,17.682000000000006,52468679.16360001,0,Com,AUT.1_1,Burgenland
Com_56,16.520205662679903,47.5414487400043,CR+PC/LWAL+CDM/HBET:3-5,14.825999999999999,90981279.0432,0,Com,AUT.1_1,Burgenland
Com_57,16.520205662679903,47.5414487400043,CR+PC/LWAL+CDM/HBET:3-5,6.269,18626227.116,0,Com,AUT.1_1,Burgenland
Com_58,16.520205662679903,47.5414487400043,CR+PC/LWAL+CDL/HBET:6-/3.0,4.942,30327093.0144,0,Com,AUT.1_1,Burgenland
Com_59,16.520205662679903,47.5414487400043,CR+PC/LWAL+CDL/HBET:6-/3.0,6.269,18626227.116,0,Com,AUT.1_1,Burgenland
Com_60,16.520205662679903,47.5414487400043,CR+PC/LWAL+CDL/HBET:3-5/3.0,17.682000000000006,52468679.16360001,0,Com,AUT.1_1,Burgenland
Com_61,16.520205662679903,47.5414487400043,CR+PC/LWAL+CDL/HBET:3-5/3.0,29.651999999999997,181962558.0864,0,Com,AUT.1_1,Burgenland
Com_62,16.520205662679903,47.5414487400043,CR+PC/LWAL+CDL/HBET:3-5/3.0,50.152,149009816.928,0,Com,AUT.1_1,Burgenland
Com_63,16.520205662679903,47.5414487400043,CR+PC/LWAL+CDH/HBET:6-,4.942,30327093.0144,0,Com,AUT.1_1,Burgenland
Com_64,16.520205662679903,47.5414487400043,CR+PC/LWAL+CDH/HBET:6-,6.269,18626227.116,0,Com,AUT.1_1,Burgenland
Com_65,16.520205662679903,47.5414487400043,CR+PC/LWAL+CDH/HBET:3-5,17.682000000000006,52468679.16360001,0,Com,AUT.1_1,Burgenland
Com_66,16.520205662679903,47.5414487400043,CR+PC/LWAL+CDH/HBET:3-5,4.942,30327093.0144,0,Com,AUT.1_1,Burgenland
Com_67,16.520205662679903,47.5414487400043,W/LWAL+CDN/H:2,17.682000000000006,47471003.31960001,0,Com,AUT.1_1,Burgenland
Com_68,15.749883554235302,48.271790621452595,CR+PC/LWAL+CDH/HBET:3-5,29.878000000000004,183349430.4096,0,Com,AUT.3_1,Lower Austria
Com_69,15.749883554235302,48.271790621452595,CR+PC/LWAL+CDH/HBET:3-5,126.83,376348975.134,0,Com,AUT.3_1,Lower Austria
Com_70,15.749883554235302,48.271790621452595,CR+PC/LWAL+CDH/HBET:6-,41.513999999999996,123344902.296,0,Com,AUT.3_1,Lower Austria
Com_71,15.749883554235302,48.271790621452595,CR+PC/LWAL+CDH/HBET:6-,29.878000000000004,183349430.4096,0,Com,AUT.3_1,Lower Austria
Com_72,15.749883554235302,48.271790621452595,CR+PC/LWAL+CDL/HBET:3-5/8.0,332.11199999999997,986759218.368,0,Com,AUT.3_1,Lower Austria
Com_73,15.749883554235302,48.271790621452595,CR+PC/LWAL+CDL/HBET:3-5/8.0,179.268,1100096582.4576,0,Com,AUT.3_1,Lower Austria
Com_74,15.749883554235302,48.271790621452595,CR+PC/LWAL+CDL/HBET:3-5/8.0,126.83,376348975.134,0,Com,AUT.3_1,Lower Austria
Com_75,15.749883554235302,48.271790621452595,CR+PC/LWAL+CDL/HBET:6-/8.0,41.513999999999996,123344902.296,0,Com,AUT.3_1,Lower Austria
Com_76,15.749883554235302,48.271790621452595,CR+PC/LWAL+CDL/HBET:6-/8.0,29.878000000000004,183349430.4096,0,Com,AUT.3_1,Lower Austria
Com_77,15.749883554235302,48.271790621452595,CR+PC/LWAL+CDM/HBET:3-5,41.513999999999996,123344902.296,0,Com,AUT.3_1,Lower Austria
Com_78,15.749883554235302,48.271790621452595,CR+PC/LWAL+CDM/HBET:3-5,89.634,550048291.2287999,0,Com,AUT.3_1,Lower Austria
Com_79,15.749883554235302,48.271790621452595,CR+PC/LWAL+CDM/HBET:3-5,126.83,376348975.134,0,Com,AUT.3_1,Lower Austria
Com_80,15.749883554235302,48.271790621452595,CR+PC/LWAL+CDM/HBET:6-,41.513999999999996,123344902.296,0,Com,AUT.3_1,Lower Austria
Com_81,15.749883554235302,48.271790621452595,CR+PC/LWAL+CDM/HBET:6-,179.268,1100096582.4576,0,Com,AUT.3_1,Lower Austria
Com_82,15.749883554235302,48.271790621452595,CR+PC/LWAL+CDN/HBET:3-5,41.513999999999996,123344902.296,0,Com,AUT.3_1,Lower Austria
Com_83,15.749883554235302,48.271790621452595,CR+PC/LWAL+CDN/HBET:3-5,179.268,1100096582.4576,0,Com,AUT.3_1,Lower Austria
Com_84,15.749883554235302,48.271790621452595,CR+PC/LWAL+CDN/HBET:3-5,126.83,376348975.134,0,Com,AUT.3_1,Lower Austria
Com_85,15.749883554235302,48.271790621452595,CR+PC/LWAL+CDN/HBET:6-,41.513999999999996,123344902.296,0,Com,AUT.3_1,Lower Austria
Com_86,15.749883554235302,48.271790621452595,CR+PC/LWAL+CDN/HBET:6-,29.878000000000004,183349430.4096,0,Com,AUT.3_1,Lower Austria
Com_87,15.749883554235302,48.271790621452595,CR/LFINF+CDH/HBET:6-,41.513999999999996,123344902.296,0,Com,AUT.3_1,Lower Austria
Com_88,15.749883554235302,48.271790621452595,CR/LFINF+CDH/HBET:6-,179.268,1100096582.4576,0,Com,AUT.3_1,Lower Austria
Com_89,15.749883554235302,48.271790621452595,CR/LFINF+CDL/H:1/8.0,190.245,564523462.701,0,Com,AUT.3_1,Lower Austria
Com_90,15.749883554235302,48.271790621452595,CR/LFINF+CDL/H:2/8.0,63.415,188174487.567,0,Com,AUT.3_1,Lower Austria
Com_91,15.749883554235302,48.271790621452595,CR/LFINF+CDL/HBET:3-5/8.0,456.654,1356793925.256,0,Com,AUT.3_1,Lower Austria
Com_92,15.749883554235302,48.271790621452595,CR/LFINF+CDL/HBET:3-5/8.0,328.658,2016843734.5056,0,Com,AUT.3_1,Lower Austria
Com_93,15.749883554235302,48.271790621452595,CR/LFINF+CDL/HBET:3-5/8.0,190.245,564523462.701,0,Com,AUT.3_1,Lower Austria
Com_94,15.749883554235302,48.271790621452595,CR/LFINF+CDL/HBET:6-/8.0,41.513999999999996,123344902.296,0,Com,AUT.3_1,Lower Austria
Com_95,15.749883554235302,48.271790621452595,CR/LFINF+CDL/HBET:6-/8.0,179.268,1100096582.4576,0,Com,AUT.3_1,Lower Austria
Com_96,15.749883554235302,48.271790621452595,CR/LFINF+CDM/H:1,63.415,188174487.567,0,Com,AUT.3_1,Lower Austria
Com_97,15.749883554235302,48.271790621452595,CR/LFINF+CDM/H:2,63.415,188174487.567,0,Com,AUT.3_1,Lower Austria
Com_98,15.749883554235302,48.271790621452595,CR/LFINF+CDM/HBET:3-5,249.084,740069413.776,0,Com,AUT.3_1,Lower Austria
Com_99,15.749883554235302,48.271790621452595,CR/LFINF+CDM/HBET:3-5,179.268,1100096582.4576,0,Com,AUT.3_1,Lower Austria
Com_100,15.749883554235302,48.271790621452595,CR/LFINF+CDM/HBET:3-5,190.245,564523462.701,0,Com,AUT.3_1,Lower Austria
Com_101,15.749883554235302,48.271790621452595,CR/LFINF+CDM/HBET:6-,41.513999999999996,123344902.296,0,Com,AUT.3_1,Lower Austria
Com_102,15.749883554235302,48.271790621452595,CR/LFINF+CDM/HBET:6-,179.268,1100096582.4576,0,Com,AUT.3_1,Lower Austria
Com_103,15.749883554235302,48.271790621452595,CR/LFINF+CDN/H:1,63.415,188174487.567,0,Com,AUT.3_1,Lower Austria
Com_104,15.749883554235302,48.271790621452595,CR/LFINF+CDN/HBET:3-5,249.084,740069413.776,0,Com,AUT.3_1,Lower Austria
Com_105,15.749883554235302,48.271790621452595,CR/LFINF+CDN/HBET:3-5,179.268,1100096582.4576,0,Com,AUT.3_1,Lower Austria
Com_106,15.749883554235302,48.271790621452595,CR/LFINF+CDN/HBET:3-5,253.66,752697950.2679999,0,Com,AUT.3_1,Lower Austria
Com_107,15.749883554235302,48.271790621452595,CR/LFINF+CDN/HBET:6-,41.513999999999996,123344902.296,0,Com,AUT.3_1,Lower Austria
Com_108,15.749883554235302,48.271790621452595,CR/LFINF+CDN/HBET:6-,179.268,1100096582.4576,0,Com,AUT.3_1,Lower Austria
Com_109,15.749883554235302,48.271790621452595,CR/LWAL+CDH/HBET:3-5,83.02799999999998,246689804.59199992,0,Com,AUT.3_1,Lower Austria
Com_110,15.749883554235302,48.271790621452595,CR/LWAL+CDH/HBET:3-5,149.39,916747152.048,0,Com,AUT.3_1,Lower Austria
Com_111,15.749883554235302,48.271790621452595,CR/LWAL+CDL/H:1/8.0,41.513999999999996,123344902.296,0,Com,AUT.3_1,Lower Austria
Com_112,15.749883554235302,48.271790621452595,CR/LWAL+CDL/H:2/8.0,41.513999999999996,123344902.296,0,Com,AUT.3_1,Lower Austria
Com_113,15.749883554235302,48.271790621452595,CR/LWAL+CDL/HBET:3-5/8.0,41.513999999999996,123344902.296,0,Com,AUT.3_1,Lower Austria
Com_114,15.749883554235302,48.271790621452595,CR/LWAL+CDL/HBET:3-5/8.0,89.634,550048291.2287999,0,Com,AUT.3_1,Lower Austria
Com_115,15.749883554235302,48.271790621452595,CR/LWAL+CDM/H:1,41.513999999999996,123344902.296,0,Com,AUT.3_1,Lower Austria
Com_116,15.749883554235302,48.271790621452595,CR/LWAL+CDM/H:2,41.513999999999996,123344902.296,0,Com,AUT.3_1,Lower Austria
Com_117,15.749883554235302,48.271790621452595,CR/LWAL+CDM/HBET:3-5,41.513999999999996,123344902.296,0,Com,AUT.3_1,Lower Austria
Com_118,15.749883554235302,48.271790621452595,CR/LWAL+CDM/HBET:3-5,149.39,916747152.048,0,Com,AUT.3_1,Lower Austria
Com_119,15.749883554235302,48.271790621452595,CR/LWAL+CDN/H:1,41.513999999999996,123344902.296,0,Com,AUT.3_1,Lower Austria
Com_120,15.749883554235302,48.271790621452595,CR/LWAL+CDN/H:2,498.168,1480138827.552,0,Com,AUT.3_1,Lower Austria
Com_121,15.749883554235302,48.271790621452595,CR/LWAL+CDN/H:2,126.83,376348975.134,0,Com,AUT.3_1,Lower Austria
Com_122,15.749883554235302,48.271790621452595,CR/LWAL+CDN/HBET:3-5,41.513999999999996,123344902.296,0,Com,AUT.3_1,Lower Austria
Com_123,15.749883554235302,48.271790621452595,CR/LWAL+CDN/HBET:3-5,59.75600000000001,366698860.8192,0,Com,AUT.3_1,Lower Austria
Com_124,15.749883554235302,48.271790621452595,CR+PC/LWAL+CDH/HBET:3-5,41.513999999999996,123344902.296,0,Com,AUT.3_1,Lower Austria
Com_125,15.749883554235302,48.271790621452595,W/LWAL+CDN/H:2,126.83,340501490.274,0,Com,AUT.3_1,Lower Austria
Com_126,15.749883554235302,48.271790621452595,W/LWAL+CDN/H:1,126.83,340501490.274,0,Com,AUT.3_1,Lower Austria
Com_127,15.749883554235302,48.271790621452595,W/LWAL+CDL/H:2,63.415,170250745.137,0,Com,AUT.3_1,Lower Austria
Com_128,15.749883554235302,48.271790621452595,W/LWAL+CDL/H:1,63.415,170250745.137,0,Com,AUT.3_1,Lower Austria
Com_129,15.749883554235302,48.271790621452595,MUR+CL/LWAL+CDN/H:2,2346.355,5636328573.678,0,Com,AUT.3_1,Lower Austria
Com_130,15.749883554235302,48.271790621452595,MUR+CL/LWAL+CDN/H:2,298.7800000000001,1484257293.7920005,0,Com,AUT.3_1,Lower Austria
Com_131,15.749883554235302,48.271790621452595,MUR+CL/LWAL+CDN/H:2,830.28,1997012703.84,0,Com,AUT.3_1,Lower Austria
Com_132,15.749883554235302,48.271790621452595,MUR+CL/LWAL+CDN/H:1,1902.45,4569996140.82,0,Com,AUT.3_1,Lower Austria
Com_133,15.749883554235302,48.271790621452595,MUR+CL/LWAL+CDN/H:1,622.7099999999998,1497759527.8799994,0,Com,AUT.3_1,Lower Austria
Com_134,15.749883554235302,48.271790621452595,CR/LWAL+CDN/HBET:6-,89.634,550048291.2287999,0,Com,AUT.3_1,Lower Austria
Com_135,15.749883554235302,48.271790621452595,CR/LWAL+CDN/HBET:6-,41.513999999999996,123344902.296,0,Com,AUT.3_1,Lower Austria
Com_136,15.0087403431233,47.2691488324249,MUR+CL/LWAL+CDN/H:1,758.535,1824449620.98,0,Com,AUT.6_1,Styria
Com_137,15.0087403431233,47.2691488324249,CR/LWAL+CDN/HBET:6-,88.098,540622468.7135999,0,Com,AUT.6_1,Styria
Com_138,15.0087403431233,47.2691488324249,CR/LWAL+CDN/HBET:6-,50.568999999999996,150248792.316,0,Com,AUT.6_1,Styria
Com_139,15.0087403431233,47.2691488324249,CR/LWAL+CDN/HBET:3-5,58.732,360414979.1424,0,Com,AUT.6_1,Styria
Com_140,15.0087403431233,47.2691488324249,CR/LWAL+CDN/HBET:3-5,50.568999999999996,150248792.316,0,Com,AUT.6_1,Styria
Com_141,15.0087403431233,47.2691488324249,CR/LWAL+CDN/H:2,83.71600000000002,248414655.85680005,0,Com,AUT.6_1,Styria
Com_142,15.0087403431233,47.2691488324249,CR/LWAL+CDN/H:2,606.828,1802985507.792,0,Com,AUT.6_1,Styria
